date,gas_price
20190902,12.795
20190903,12.1
20190904,11.96
20190905,12.235
20190906,12.35
20190907,12.35
20190908,12.35
20190909,12.235
20190910,14.405
20190911,14.355
20190912,14.465
20190913,14.71
20190914,14.71
20190915,14.71
20190916,15.335
20190917,13.44
20190918,12.435
20190919,12.255
20190920,12.71
20190921,12.71
20190922,12.71
20190923,12.245
20190924,12.34
20190925,11.95
20190926,12.045
20190927,11.94
20190928,11.94
20190929,11.94
20190930,16.39
20191001,16.76
20191002,16.005
20191003,16.01
20191004,15.77
20191005,15.77
20191006,15.77
20191007,15.505
20191008,15.64
20191009,15.575
20191010,15.85
20191011,16.135
20191012,16.135
20191013,16.135
20191014,16.04
20191015,16.065
20191016,16.075
20191017,16.025
20191018,15.965
20191019,15.965
20191020,15.965
20191021,15.61
20191022,15.595
20191023,15.415
20191024,15.655
20191025,15.235
20191026,15.235
20191027,15.235
20191028,14.39
20191029,13.835
20191030,13.78
20191031,16.135
20191101,16.175
20191102,16.175
20191103,16.175
20191104,16.48
20191105,16.79
20191106,16.28
20191107,16.12
20191108,15.94
20191109,15.94
20191110,15.94
20191111,15.845
20191112,15.545
20191113,15.45
20191114,15.67
20191115,15.715
20191116,15.715
20191117,15.715
20191118,15.23
20191119,15.29
20191120,15.59
20191121,15.625
20191122,16.05
20191123,16.05
20191124,16.05
20191125,16.235
20191126,15.85
20191127,15.98
20191128,15.98
20191129,16.33
20191130,16.33
20191201,16.33
20191202,15.81
20191203,15.77
20191204,15.88
20191205,15.415
20191206,15.14
20191207,15.14
20191208,15.14
20191209,14.89
20191210,14.53
20191211,14.045
20191212,14.77
20191213,13.805
20191214,13.805
20191215,13.805
20191216,13.89
20191217,14.46
20191218,14.95
20191219,15.005
20191220,14.235
20191221,14.235
20191222,14.235
20191223,13.025
20191224,12.605
20191225,12.605
20191226,12.605
20191227,12.765
20191228,12.765
20191229,12.765
20191230,12.295
20191231,12.05
20200101,12.05
20200102,12.075
20200103,12.985
20200104,12.985
20200105,12.985
20200106,12.28
20200107,11.93
20200108,11.965
20200109,12.18
20200110,11.94
20200111,11.94
20200112,11.94
20200113,12.055
20200114,11.305
20200115,11.18
20200116,11.115
20200117,10.93
20200118,10.93
20200119,10.93
20200120,10.93
20200121,10.775
20200122,10.455
20200123,10.43
20200124,10.455
20200125,10.455
20200126,10.455
20200127,10.525
20200128,10.79
20200129,10.15
20200130,9.78
20200131,9.755
20200201,9.755
20200202,9.755
20200203,9.21
20200204,9.365
20200205,9.315
20200206,9.15
20200207,9.07
20200208,9.07
20200209,9.07
20200210,8.645
20200211,8.555
20200212,8.72
20200213,8.89
20200214,8.88
20200215,8.88
20200216,8.88
20200217,8.88
20200218,9.38
20200219,9.57
20200220,9.565
20200221,9.41
20200222,9.41
20200223,9.41
20200224,9.045
20200225,9.005
20200226,9.07
20200227,8.87
20200228,8.875
20200229,8.875
20200301,8.875
20200302,8.885
20200303,9.17
20200304,8.91
20200305,8.85
20200306,8.645
20200307,8.645
20200308,8.645
20200309,8.625
20200310,8.995
20200311,9.37
20200312,9.325
20200313,9.285
20200314,9.285
20200315,9.285
20200316,8.74
20200317,8.47
20200318,8.265
20200319,8.545
20200320,8.295
20200321,8.295
20200322,8.295
20200323,7.85
20200324,7.91
20200325,7.745
20200326,7.575
20200327,7.22
20200328,7.22
20200329,7.22
20200330,6.895
20200331,6.9
20200401,6.825
20200402,6.935
20200403,6.92
20200404,6.92
20200405,6.92
20200406,7.285
20200407,7.285
20200408,7.26
20200409,7.28
20200410,7.28
20200411,7.28
20200412,7.28
20200413,7.28
20200414,6.875
20200415,6.65
20200416,6.905
20200417,6.995
20200418,6.995
20200419,6.995
20200420,6.62
20200421,6.315
20200422,6.225
20200423,6.055
20200424,5.77
20200425,5.77
20200426,5.77
20200427,5.94
20200428,6.145
20200429,6.015
20200430,6.22
20200501,5.845
20200502,5.845
20200503,5.845
20200504,5.74
20200505,5.675
20200506,5.765
20200507,5.845
20200508,5.83
20200509,5.83
20200510,5.83
20200511,5.705
20200512,5.315
20200513,5.12
20200514,5.265
20200515,5.22
20200516,5.22
20200517,5.22
20200518,4.92
20200519,4.61
20200520,4.46
20200521,3.825
20200522,3.89
20200523,3.89
20200524,3.89
20200525,3.89
20200526,4.125
20200527,3.695
20200528,3.51
20200529,4.385
20200530,4.385
20200531,4.385
20200601,4.055
20200602,4.85
20200603,5.33
20200604,5.39
20200605,5.71
20200606,5.71
20200607,5.71
20200608,5.25
20200609,4.805
20200610,4.8
20200611,4.99
20200612,5.275
20200613,5.275
20200614,5.275
20200615,5.515
20200616,5.26
20200617,5.21
20200618,5.45
20200619,5.615
20200620,5.615
20200621,5.615
20200622,5.495
20200623,5.83
20200624,5.665
20200625,5.255
20200626,5.105
20200627,5.105
20200628,5.105
20200629,5.84
20200630,6.165
20200701,5.865
20200702,5.945
20200703,5.945
20200704,5.945
20200705,5.945
20200706,6.095
20200707,6.125
20200708,5.935
20200709,5.755
20200710,5.475
20200711,5.475
20200712,5.475
20200713,5.11
20200714,5.085
20200715,5.225
20200716,5.06
20200717,5.115
20200718,5.115
20200719,5.115
20200720,4.73
20200721,4.79
20200722,4.83
20200723,4.985
20200724,5.01
20200725,5.01
20200726,5.01
20200727,4.785
20200728,4.96
20200729,5.175
20200730,5.225
20200731,6.025
20200801,6.025
20200802,6.025
20200803,6.8
20200804,7.355
20200805,7.32
20200806,7.94
20200807,7.93
20200808,7.93
20200809,7.93
20200810,7.59
20200811,7.415
20200812,7.17
20200813,7.31
20200814,8.02
20200815,8.02
20200816,8.02
20200817,8.18
20200818,8.55
20200819,8.355
20200820,8.15
20200821,7.62
20200822,7.62
20200823,7.62
20200824,8.36
20200825,8.865
20200826,9.15
20200827,8.87
20200828,11.17
20200829,11.17
20200830,11.17
20200831,11.24
20200901,11.295
20200902,11.11
20200903,11.735
20200904,11.68
20200905,11.68
20200906,11.68
20200907,11.68
20200908,10.8
20200909,10.735
20200910,10.515
20200911,10.495
20200912,10.495
20200913,10.495
20200914,10.705
20200915,10.895
20200916,11.32
20200917,11.12
20200918,11.475
20200919,11.475
20200920,11.475
20200921,11.495
20200922,11.705
20200923,12.02
20200924,11.635
20200925,11.665
20200926,11.665
20200927,11.665
20200928,12.35
20200929,12.28
20200930,13.285
20201001,13.18
20201002,13.025
20201003,13.025
20201004,13.025
20201005,13.42
20201006,13.305
20201007,13.71
20201008,13.9
20201009,13.755
20201010,13.755
20201011,13.755
20201012,13.84
20201013,13.595
20201014,13.87
20201015,14.24
20201016,14.5
20201017,14.5
20201018,14.5
20201019,14.72
20201020,14.895
20201021,14.865
20201022,15.255
20201023,15.41
20201024,15.41
20201025,15.41
20201026,14.865
20201027,14.745
20201028,14.485
20201029,14.215
20201030,14.06
20201031,14.06
20201101,14.06
20201102,13.655
20201103,13.665
20201104,13.885
20201105,14.455
20201106,13.9
20201107,13.9
20201108,13.9
20201109,13.855
20201110,14.035
20201111,14.095
20201112,14.0
20201113,14.24
20201114,14.24
20201115,14.24
20201116,14.495
20201117,13.97
20201118,13.68
20201119,13.02
20201120,12.895
20201121,12.895
20201122,12.895
20201123,13.535
20201124,13.9
20201125,13.93
20201126,13.93
20201127,14.485
20201128,14.485
20201129,14.485
20201130,15.14
20201201,14.91
20201202,14.905
20201203,14.145
20201204,14.645
20201205,14.645
20201206,14.645
20201207,14.355
20201208,14.445
20201209,14.735
20201210,15.54
20201211,15.96
20201212,15.96
20201213,15.96
20201214,16.605
20201215,17.225
20201216,16.38
20201217,15.94
20201218,15.885
20201219,15.885
20201220,15.885
20201221,16.795
20201222,17.635
20201223,17.505
20201224,17.65
20201225,17.65
20201226,17.65
20201227,17.65
20201228,19.15
20201229,18.775
20201230,19.0
20201231,19.125
20210101,19.125
20210102,19.125
20210103,19.125
20210104,19.845
20210105,18.005
20210106,17.565
20210107,19.305
20210108,20.12
20210109,20.12
20210110,20.12
20210111,22.125
20210112,26.155
20210113,21.5
20210114,21.335
20210115,20.2
20210116,20.2
20210117,20.2
20210118,20.2
20210119,20.325
20210120,20.26
20210121,20.065
20210122,21.485
20210123,21.485
20210124,21.485
20210125,20.16
20210126,19.51
20210127,19.7
20210128,20.91
20210129,19.82
20210130,19.82
20210131,19.82
20210201,18.14
20210202,18.25
20210203,17.855
20210204,18.12
20210205,18.38
20210206,18.38
20210207,18.38
20210208,20.18
20210209,19.045
20210210,18.56
20210211,17.375
20210212,17.62
20210213,17.62
20210214,17.62
20210215,17.62
20210216,16.715
20210217,16.54
20210218,17.33
20210219,16.555
20210220,16.555
20210221,16.555
20210222,15.96
20210223,16.25
20210224,16.38
20210225,15.935
20210226,15.695
20210227,15.695
20210228,15.695
20210301,16.08
20210302,15.87
20210303,15.525
20210304,15.93
20210305,16.365
20210306,16.365
20210307,16.365
20210308,16.15
20210309,16.925
20210310,17.63
20210311,18.125
20210312,18.45
20210313,18.45
20210314,18.45
20210315,17.93
20210316,17.66
20210317,17.97
20210318,17.76
20210319,17.265
20210320,17.265
20210321,17.265
20210322,18.045
20210323,18.39
20210324,18.59
20210325,18.365
20210326,18.7
20210327,18.7
20210328,18.7
20210329,18.445
20210330,18.805
20210331,18.995
20210401,19.17
20210402,19.17
20210403,19.17
20210404,19.17
20210405,19.17
20210406,19.78
20210407,19.285
20210408,18.99
20210409,18.94
20210410,18.94
20210411,18.94
20210412,19.65
20210413,19.51
20210414,19.68
20210415,20.26
20210416,20.54
20210417,20.54
20210418,20.54
20210419,20.94
20210420,21.065
20210421,21.11
20210422,21.37
20210423,20.045
20210424,20.045
20210425,20.045
20210426,20.0
20210427,21.405
20210428,21.555
20210429,22.5
20210430,23.285
20210501,23.285
20210502,23.285
20210503,23.815
20210504,23.05
20210505,23.96
20210506,24.33
20210507,23.94
20210508,23.94
20210509,23.94
20210510,25.19
20210511,25.805
20210512,26.42
20210513,26.25
20210514,26.83
20210515,26.83
20210516,26.83
20210517,26.31
20210518,24.81
20210519,22.665
20210520,24.685
20210521,24.795
20210522,24.795
20210523,24.795
20210524,24.76
20210525,26.19
20210526,26.425
20210527,25.2
20210528,24.93
20210529,24.93
20210530,24.93
20210531,24.93
20210601,25.975
20210602,25.725
20210603,25.705
20210604,25.795
20210605,25.795
20210606,25.795
20210607,26.49
20210608,27.8
20210609,28.3
20210610,28.685
20210611,27.845
20210612,27.845
20210613,27.845
20210614,28.81
20210615,28.135
20210616,28.03
20210617,28.31
20210618,29.405
20210619,29.405
20210620,29.405
20210621,29.615
20210622,30.735
20210623,31.545
20210624,32.015
20210625,32.385
20210626,32.385
20210627,32.385
20210628,32.29
20210629,33.486
20210630,34.62
20210701,36.145
20210702,35.827
20210703,35.827
20210704,35.827
20210705,35.827
20210706,34.105
20210707,32.34
20210708,33.31
20210709,36.632
20210710,36.632
20210711,36.632
20210712,34.65
20210713,35.465
20210714,34.775
20210715,33.795
20210716,34.84
20210717,34.84
20210718,34.84
20210719,35.65
20210720,35.165
20210721,35.95
20210722,36.13
20210723,35.525
20210724,35.525
20210725,35.525
20210726,36.915
20210727,37.59
20210728,39.7
20210729,41.154
20210730,40.755
20210731,40.755
20210801,40.755
20210802,42.155
20210803,41.245
20210804,42.255
20210805,42.9
20210806,43.12
20210807,43.12
20210808,43.12
20210809,42.785
20210810,44.655
20210811,45.985
20210812,45.87
20210813,44.63
20210814,44.63
20210815,44.63
20210816,47.99
20210817,46.95
20210818,45.385
20210819,40.395
20210820,41.944
20210821,41.944
20210822,41.944
20210823,41.68
20210824,44.87
20210825,45.285
20210826,45.79
20210827,47.806
20210828,47.806
20210829,47.806
20210830,49.68
20210831,50.34
20210901,50.23
20210902,51.915
20210903,51.505
20210904,51.505
20210905,51.505
20210906,51.505
20210907,53.91
20210908,55.29
20210909,56.58
20210910,57.916
20210911,57.916
20210912,57.916
20210913,61.28
20210914,65.765
20210915,70.705
20210916,63.25
20210917,65.103
20210918,65.103
20210919,65.103
20210920,75.315
20210921,73.78
20210922,71.69
20210923,69.685
20210924,70.24
20210925,70.24
20210926,70.24
20210927,76.505
20210928,78.565
20210929,86.609
20210930,97.775
20211001,93.625
20211002,93.625
20211003,93.625
20211004,96.65
20211005,116.02
20211006,108.19
20211007,96.585
20211008,87.605
20211009,87.605
20211010,87.605
20211011,85.215
20211012,85.7
20211013,93.615
20211014,102.17
20211015,93.65
20211016,93.65
20211017,93.65
20211018,93.935
20211019,89.93
20211020,93.45
20211021,88.465
20211022,87.34
20211023,87.34
20211024,87.34
20211025,88.645
20211026,88.495
20211027,86.82
20211028,77.032
20211029,64.865
20211030,64.865
20211031,64.865
20211101,65.62
20211102,67.605
20211103,76.54
20211104,73.375
20211105,74.025
20211106,74.025
20211107,74.025
20211108,79.075
20211109,72.585
20211110,70.125
20211111,74.79
20211112,75.675
20211113,75.675
20211114,75.675
20211115,79.945
20211116,94.19
20211117,95.005
20211118,95.165
20211119,87.125
20211120,87.125
20211121,87.125
20211122,84.015
20211123,90.925
20211124,93.985
20211125,93.3
20211126,87.772
20211127,87.772
20211128,87.772
20211129,93.146
20211130,92.515
20211201,95.675
20211202,94.83
20211203,89.48
20211204,89.48
20211205,89.48
20211206,89.93
20211207,95.885
20211208,101.5
20211209,100.445
20211210,105.775
20211211,105.775
20211212,105.775
20211213,116.085
20211214,128.3
20211215,132.285
20211216,142.765
20211217,136.915
20211218,136.915
20211219,136.915
20211220,146.925
20211221,180.265
20211222,172.875
20211223,132.58
20211224,132.58
20211225,132.58
20211226,132.58
20211227,106.895
20211228,106.59
20211229,96.475
20211230,87.027
20211231,70.345
20220101,70.345
20220102,70.345
20220103,80.435
20220104,88.74
20220105,91.52
20220106,96.5
20220107,88.175
20220108,88.175
20220109,88.175
20220110,84.605
20220111,78.735
20220112,75.155
20220113,85.46
20220114,86.97
20220115,86.97
20220116,86.97
20220117,78.22
20220118,78.335
20220119,75.6
20220120,75.205
20220121,78.98
20220122,78.98
20220123,78.98
20220124,93.0
20220125,93.58
20220126,91.835
20220127,92.3
20220128,92.062
20220129,92.062
20220130,92.062
20220131,84.67
20220201,76.165
20220202,77.35
20220203,80.225
20220204,82.65
20220205,82.65
20220206,82.65
20220207,79.595
20220208,77.3
20220209,74.415
20220210,74.355
20220211,77.425
20220212,77.425
20220213,77.425
20220214,80.77
20220215,70.92
20220216,69.795
20220217,74.915
20220218,73.76
20220219,73.76
20220220,73.76
20220221,71.72
20220222,79.79
20220223,88.89
20220224,134.315
20220225,94.422
20220226,94.422
20220227,94.422
20220228,98.595
20220301,121.675
20220302,165.545
20220303,160.825
20220304,192.55
20220305,192.55
20220306,192.55
20220307,227.2
20220308,214.555
20220309,155.88
20220310,126.4
20220311,131.23
20220312,131.23
20220313,131.23
20220314,114.52
20220315,115.44
20220316,102.625
20220317,105.09
20220318,105.045
20220319,105.045
20220320,105.045
20220321,96.302
20220322,98.745
20220323,117.0
20220324,111.61
20220325,101.27
20220326,101.27
20220327,101.27
20220328,102.545
20220329,108.38
20220330,118.97
20220331,125.905
20220401,112.15
20220402,112.15
20220403,112.15
20220404,109.525
20220405,108.565
20220406,106.79
20220407,104.565
20220408,103.88
20220409,103.88
20220410,103.88
20220411,100.135
20220412,102.22
20220413,105.325
20220414,95.62
20220415,95.62
20220416,95.62
20220417,95.62
20220418,95.62
20220419,93.77
20220420,94.23
20220421,100.06
20220422,94.875
20220423,94.875
20220424,94.875
20220425,92.835
20220426,103.21
20220427,107.425
20220428,100.142
20220429,99.45
20220430,99.45
20220501,99.45
20220502,97.05
20220503,99.425
20220504,103.82
20220505,106.51
20220506,101.71
20220507,101.71
20220508,101.71
20220509,93.785
20220510,98.8
20220511,94.01
20220512,106.7
20220513,96.88
20220514,96.88
20220515,96.88
20220516,92.86
20220517,94.175
20220518,94.54
20220519,91.025
20220520,87.9
20220521,87.9
20220522,87.9
20220523,83.29
20220524,84.505
20220525,88.08
20220526,85.97
20220527,86.875
20220528,86.875
20220529,86.875
20220530,86.875
20220531,94.005
20220601,85.55
20220602,83.945
20220603,83.1
20220604,83.1
20220605,83.1
20220606,82.56
20220607,79.61
20220608,79.405
20220609,84.88
20220610,82.465
20220611,82.465
20220612,82.465
20220613,83.4
20220614,97.04
20220615,120.33
20220616,124.365
20220617,117.74
20220618,117.74
20220619,117.74
20220620,117.74
20220621,125.56
20220622,127.17
20220623,133.345
20220624,128.505
20220625,128.505
20220626,128.505
20220627,129.46
20220628,129.175
20220629,139.588
20220630,144.515
20220701,147.785
20220702,147.785
20220703,147.785
20220704,147.785
20220705,165.075
20220706,171.0
20220707,183.185
20220708,175.21
20220709,175.21
20220710,175.21
20220711,164.52
20220712,172.61
20220713,180.505
20220714,175.035
20220715,159.565
20220716,159.565
20220717,159.565
20220718,157.26
20220719,154.455
20220720,155.04
20220721,155.6
20220722,159.865
20220723,159.865
20220724,159.865
20220725,176.615
20220726,199.92
20220727,205.225
20220728,198.93
20220729,190.915
20220730,190.915
20220731,190.915
20220801,200.795
20220802,205.175
20220803,199.195
20220804,199.25
20220805,196.32
20220806,196.32
20220807,196.32
20220808,193.055
20220809,192.185
20220810,205.365
20220811,208.11
20220812,206.11
20220813,206.11
20220814,206.11
20220815,220.11
20220816,225.915
20220817,225.835
20220818,241.005
20220819,244.55
20220820,244.55
20220821,244.55
20220822,276.75
20220823,269.05
20220824,292.15
20220825,321.415
20220826,339.195
20220827,339.195
20220828,339.195
20220829,272.605
20220830,252.937
20220831,239.905
20220901,243.005
20220902,214.665
20220903,214.665
20220904,214.665
20220905,214.665
20220906,239.84
20220907,213.885
20220908,220.54
20220909,207.09
20220910,207.09
20220911,207.09
20220912,190.59
20220913,198.61
20220914,217.88
20220915,214.285
20220916,187.795
20220917,187.795
20220918,187.795
20220919,182.26
20220920,194.26
20220921,189.78
20220922,187.47
20220923,185.495
20220924,185.495
20220925,185.495
20220926,173.835
20220927,186.1
20220928,207.185
20220929,187.665
20220930,188.8
20221001,188.8
20221002,188.8
20221003,169.91
20221004,161.95
20221005,173.695
20221006,175.71
20221007,156.205
20221008,156.205
20221009,156.205
20221010,154.12
20221011,156.78
20221012,160.19
20221013,153.81
20221014,141.995
20221015,141.995
20221016,141.995
20221017,127.98
20221018,113.22
20221019,112.51
20221020,127.145
20221021,113.575
20221022,113.575
20221023,113.575
20221024,99.17
20221025,99.795
20221026,104.32
20221027,107.385
20221028,112.244
20221029,112.244
20221030,112.244
20221031,123.35
20221101,116.195
20221102,125.865
20221103,125.445
20221104,114.785
20221105,114.785
20221106,114.785
20221107,109.685
20221108,118.145
20221109,113.145
20221110,113.45
20221111,97.855
20221112,97.855
20221113,97.855
20221114,113.705
20221115,124.105
20221116,113.9
20221117,112.555
20221118,115.51
20221119,115.51
20221120,115.51
20221121,116.13
20221122,119.64
20221123,129.62
20221124,129.62
20221125,124.37
20221126,124.37
20221127,124.37
20221128,123.28
20221129,132.286
20221130,146.395
20221201,139.26
20221202,135.56
20221203,135.56
20221204,135.56
20221205,134.7
20221206,138.49
20221207,149.245
20221208,138.895
20221209,139.115
20221210,139.115
20221211,139.115
20221212,136.59
20221213,137.53
20221214,131.51
20221215,134.765
20221216,115.45
20221217,115.45
20221218,115.45
20221219,108.545
20221220,105.69
20221221,97.75
20221222,91.94
20221223,82.975
20221224,82.975
20221225,82.975
20221226,82.975
20221227,80.045
20221228,81.35
20221229,83.83
20221230,76.315
20221231,76.315
